-0.151,0.021,0.003,0.988,0.121,0.016,-0.067,0.990,0.146,-0.014,0.049,0.988,0.072,-0.001,0.017,0.997,0.020,-0.001,-0.075,0.997,-0.058,-0.191,0.029,0.980,-0.043,0.191,-0.031,0.980,0.193,0.001,-0.017,0.981,0.000,0.000,0.000,1.000,-0.086,0.002,0.038,0.996,0.117,-0.009,-0.012,0.993,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.041,0.161,-0.598,-0.784,0.158,-0.027,0.596,-0.787,-0.131,-0.147,-0.088,-0.976,0.187,-0.209,-0.127,0.951,-0.574,0.199,-0.376,-0.700,-0.670,-0.261,0.395,-0.571,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.996,0.000,0.000,0.174,0.985,0.000,-0.143,0.000,0.990,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,
-0.149,0.012,0.002,0.989,0.135,0.014,-0.054,0.989,0.147,-0.015,0.061,0.987,0.042,-0.001,0.040,0.998,0.027,-0.001,-0.067,0.997,-0.049,-0.191,0.030,0.980,-0.049,0.210,-0.028,0.976,0.186,0.000,-0.004,0.983,0.000,0.000,0.000,1.000,-0.097,0.002,0.036,0.995,0.137,0.024,-0.035,0.990,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.046,0.151,-0.618,-0.770,0.165,-0.021,0.607,-0.777,-0.106,-0.159,-0.089,-0.978,0.170,-0.152,-0.097,0.969,-0.575,0.244,-0.378,-0.683,-0.698,-0.237,0.392,-0.551,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.996,0.000,0.000,0.174,0.985,0.000,-0.143,0.000,0.990,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,
-0.153,0.031,0.005,0.988,0.136,0.010,-0.021,0.990,0.136,-0.020,0.108,0.985,0.009,-0.002,0.069,0.998,-0.010,0.004,-0.071,0.997,-0.012,0.091,0.057,0.994,-0.015,0.131,-0.041,0.990,0.187,-0.001,0.024,0.982,0.000,0.000,0.000,1.000,-0.057,-0.001,-0.008,0.998,0.129,0.049,-0.006,0.990,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.036,0.172,-0.591,-0.788,0.167,-0.016,0.613,-0.772,-0.007,-0.162,-0.074,-0.984,0.363,-0.103,-0.097,0.921,-0.663,0.151,-0.434,-0.590,-0.572,-0.016,0.369,-0.732,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.996,0.000,0.000,0.174,0.985,0.000,-0.143,0.000,0.990,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,
-0.144,-0.001,0.000,0.990,0.128,0.012,-0.037,0.991,0.116,-0.019,0.095,0.988,0.017,-0.002,0.078,0.997,0.021,0.003,-0.065,0.998,-0.080,-0.085,0.039,0.992,-0.108,0.107,-0.033,0.988,0.176,0.000,0.003,0.984,0.000,0.000,0.000,1.000,-0.062,0.001,0.012,0.998,0.128,0.003,-0.009,0.992,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.049,0.158,-0.580,-0.798,0.171,-0.007,0.625,-0.762,-0.109,-0.153,-0.087,-0.978,0.268,-0.077,-0.071,0.958,-0.572,0.182,-0.447,-0.663,-0.551,-0.112,0.430,-0.707,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.996,0.000,0.000,0.174,0.985,0.000,-0.143,0.000,0.990,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,
-0.171,0.034,0.006,0.985,0.128,0.011,-0.030,0.991,0.149,-0.018,0.095,0.984,0.057,-0.001,0.026,0.998,0.019,-0.002,-0.089,0.996,-0.121,0.057,0.062,0.989,-0.107,0.109,-0.033,0.988,0.205,0.000,-0.010,0.979,0.000,0.000,0.000,1.000,-0.068,0.002,0.022,0.997,0.117,0.009,-0.020,0.993,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.030,0.169,-0.613,-0.771,0.176,-0.008,0.602,-0.779,-0.044,-0.134,-0.071,-0.987,0.373,-0.120,-0.111,0.913,-0.708,0.200,-0.385,-0.558,-0.455,-0.101,0.449,-0.762,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.996,0.000,0.000,0.174,0.985,0.000,-0.143,0.000,0.990,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,
-0.168,0.036,0.006,0.985,0.117,0.012,-0.039,0.992,0.150,-0.016,0.077,0.985,0.077,0.000,0.025,0.997,0.009,-0.001,-0.083,0.996,-0.135,-0.017,0.048,0.990,-0.039,0.176,-0.034,0.983,0.198,0.001,-0.010,0.980,0.000,0.000,0.000,1.000,-0.081,0.001,0.010,0.997,0.127,-0.039,-0.039,0.990,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.041,0.158,-0.616,-0.770,0.170,-0.017,0.597,-0.784,-0.007,-0.160,-0.073,-0.984,0.282,-0.131,-0.104,0.945,-0.659,0.246,-0.422,-0.572,-0.519,-0.111,0.459,-0.712,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.996,0.000,0.000,0.174,0.985,0.000,-0.143,0.000,0.990,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,
-0.122,0.018,0.002,0.992,0.072,0.011,-0.040,0.997,0.095,-0.018,0.081,0.992,0.065,-0.002,0.026,0.998,0.010,0.007,-0.094,0.995,-0.091,0.060,0.060,0.992,-0.041,0.202,-0.031,0.978,-0.170,-0.001,0.009,-0.985,0.000,0.000,0.000,1.000,-0.116,0.000,0.033,0.993,-0.132,0.006,0.043,-0.990,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.142,0.059,-0.478,-0.865,0.186,0.015,0.505,-0.843,0.006,-0.402,-0.130,-0.906,0.076,-0.443,-0.184,0.874,0.740,-0.021,0.321,0.591,0.673,-0.033,-0.303,0.674,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.996,0.000,0.000,0.174,0.985,0.000,-0.143,0.000,0.990,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,
-0.084,0.016,0.001,0.996,0.020,0.010,-0.036,0.999,0.057,-0.016,0.062,0.996,0.091,0.002,-0.001,0.996,0.050,0.006,-0.067,0.996,-0.058,0.025,0.054,0.997,-0.017,0.186,-0.036,0.982,0.100,0.000,-0.003,0.995,0.000,0.000,0.000,1.000,-0.097,-0.004,0.044,0.994,0.148,-0.015,-0.054,0.987,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.135,-0.059,-0.111,-0.983,0.171,0.101,0.328,-0.924,0.379,-0.602,0.126,-0.692,-0.286,-0.735,0.113,0.604,-0.568,0.053,0.247,-0.783,-0.688,-0.076,0.429,-0.581,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.996,0.000,0.000,0.174,0.985,0.000,-0.143,0.000,0.990,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,
-0.081,0.029,0.002,0.996,0.025,0.011,-0.044,0.999,0.051,-0.015,0.061,0.997,0.092,0.001,0.009,0.996,0.060,0.006,-0.064,0.996,-0.084,0.103,0.066,0.989,-0.016,0.185,-0.037,0.982,0.029,-0.002,0.008,1.000,0.000,0.000,0.000,1.000,0.028,-0.004,0.023,0.999,0.122,-0.012,-0.032,0.992,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.004,-0.152,0.241,-0.958,-0.001,-0.198,0.164,0.967,0.619,-0.498,0.409,-0.448,0.533,0.548,-0.274,-0.583,-0.866,0.193,-0.198,-0.417,-0.561,-0.369,0.363,-0.646,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.996,0.000,0.000,0.174,0.985,0.000,-0.143,0.000,0.990,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,
-0.082,-0.004,0.000,0.997,-0.010,0.009,-0.038,0.999,0.055,-0.017,0.067,0.996,0.119,0.002,0.010,0.993,0.014,0.012,-0.080,0.997,-0.172,0.022,0.057,0.983,-0.032,0.258,-0.027,0.965,0.053,0.000,0.000,0.999,0.000,0.000,0.000,1.000,-0.005,-0.005,0.034,0.999,0.119,0.024,-0.051,0.991,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.003,-0.185,0.380,-0.906,0.006,-0.199,0.406,0.892,0.800,-0.280,0.296,-0.440,0.628,0.434,-0.260,-0.591,-0.821,0.113,-0.087,-0.553,-0.458,-0.566,0.279,-0.627,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.996,0.000,0.000,0.174,0.985,0.000,-0.143,0.000,0.990,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,
-0.086,0.028,0.002,0.996,0.015,0.010,-0.040,0.999,0.049,-0.017,0.071,0.996,0.092,0.000,0.018,0.996,0.027,0.012,-0.088,0.996,-0.154,-0.053,0.040,0.986,-0.035,0.252,-0.027,0.967,0.067,0.001,-0.007,0.998,0.000,0.000,0.000,1.000,-0.009,-0.003,0.021,1.000,0.124,-0.030,-0.051,0.990,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.017,-0.169,0.463,-0.870,0.030,-0.259,0.431,0.864,0.730,-0.365,0.482,-0.318,0.601,0.428,-0.216,-0.640,-0.689,0.576,0.310,-0.312,-0.602,-0.405,-0.260,-0.638,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.996,0.000,0.000,0.174,0.985,0.000,-0.143,0.000,0.990,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,
-0.109,0.022,0.002,0.994,0.035,0.010,-0.037,0.999,0.075,-0.018,0.078,0.994,0.093,-0.001,0.027,0.995,0.003,0.012,-0.099,0.995,-0.178,-0.053,0.039,0.982,-0.073,0.166,-0.029,0.983,0.083,0.002,-0.011,0.997,0.000,0.000,0.000,1.000,-0.029,-0.003,0.031,0.999,0.127,-0.023,-0.055,0.990,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.020,-0.186,0.454,-0.871,0.030,-0.279,0.436,0.855,0.753,-0.338,0.478,-0.301,0.626,0.343,-0.163,-0.681,-0.676,0.449,0.360,-0.461,-0.631,-0.366,-0.324,-0.602,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.996,0.000,0.000,0.174,0.985,0.000,-0.143,0.000,0.990,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,
-0.119,0.023,0.003,0.993,0.062,0.012,-0.042,0.997,0.098,-0.017,0.072,0.992,0.073,-0.001,0.024,0.997,-0.018,0.010,-0.083,0.996,-0.155,-0.036,0.044,0.986,-0.062,0.225,-0.024,0.972,0.095,0.001,-0.008,0.995,0.000,0.000,0.000,1.000,-0.028,-0.003,0.043,0.999,0.127,0.009,-0.057,0.990,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,-0.009,-0.271,0.412,-0.870,0.007,-0.262,0.426,0.866,0.718,-0.361,0.525,-0.279,0.613,0.312,-0.132,-0.714,-0.842,0.132,-0.250,-0.460,-0.692,-0.484,-0.365,-0.393,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.996,0.000,0.000,0.174,0.985,0.000,-0.143,0.000,0.990,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,-0.087,0.996,0.000,0.000,0.000,1.000,
